1705TV0390;37686Y023;14/10/2025 05:00:00;193956;9,0;
1705TV0390;37686Y023;14/10/2025 04:45:00;193947;16,0;
1705TV0390;37686Y023;14/10/2025 04:30:00;193931;16,0;
1705TV0390;37686Y023;14/10/2025 04:15:00;193915;15,0;
1705TV0390;37686Y023;14/10/2025 04:00:00;193900;13,0;
1705TV0390;37686Y023;14/10/2025 03:45:00;193887;16,0;
1705TV0390;37686Y023;14/10/2025 03:30:00;193871;12,0;
1705TV0390;37686Y023;14/10/2025 03:15:00;193859;15,0;
1705TV0390;37686Y023;14/10/2025 03:00:00;193844;9,0;
1705TV0390;37686Y023;14/10/2025 02:45:00;193835;13,0;
1705TV0390;37686Y023;14/10/2025 02:30:00;193822;11,0;
1705TV0390;37686Y023;14/10/2025 02:15:00;193811;6,0;
1705TV0390;37686Y023;14/10/2025 02:00:00;193805;14,0;
1705TV0390;37686Y023;14/10/2025 01:45:00;193791;10,0;
1705TV0390;37686Y023;14/10/2025 01:30:00;193781;12,0;
1705TV0390;37686Y023;14/10/2025 01:15:00;193769;10,0;
1705TV0390;37686Y023;14/10/2025 01:00:00;193759;8,0;
1705TV0390;37686Y023;14/10/2025 00:45:00;193751;11,0;
1705TV0390;37686Y023;14/10/2025 00:30:00;193740;9,0;
1705TV0390;37686Y023;14/10/2025 00:15:00;193731;10,0;
1705TV0390;37686Y023;14/10/2025 00:00:00;193721;11,0;
1705TV0390;37686Y023;13/10/2025 23:45:00;193710;12,0;
1705TV0390;37686Y023;13/10/2025 23:30:00;193698;11,0;
1705TV0390;37686Y023;13/10/2025 23:15:00;193687;10,0;
1705TV0390;37686Y023;13/10/2025 23:00:00;193677;8,0;
1705TV0390;37686Y023;13/10/2025 22:45:00;193669;10,0;
1705TV0390;37686Y023;13/10/2025 22:30:00;193659;12,0;
1705TV0390;37686Y023;13/10/2025 22:15:00;193647;10,0;
1705TV0390;37686Y023;13/10/2025 22:00:00;193637;6,0;
1705TV0390;37686Y023;13/10/2025 21:45:00;193631;8,0;
1705TV0390;37686Y023;13/10/2025 21:30:00;193623;8,0;
