1705TV0390;37686Y023;11/10/2025 05:00:00;192158;15,0;
1705TV0390;37686Y023;11/10/2025 04:45:00;192143;13,0;
1705TV0390;37686Y023;11/10/2025 04:30:00;192130;16,0;
1705TV0390;37686Y023;11/10/2025 04:15:00;192114;13,0;
1705TV0390;37686Y023;11/10/2025 04:00:00;192101;11,0;
1705TV0390;37686Y023;11/10/2025 03:45:00;192090;12,0;
1705TV0390;37686Y023;11/10/2025 03:30:00;192078;11,0;
1705TV0390;37686Y023;11/10/2025 03:15:00;192067;14,0;
1705TV0390;37686Y023;11/10/2025 03:00:00;192053;15,0;
1705TV0390;37686Y023;11/10/2025 02:45:00;192038;16,0;
1705TV0390;37686Y023;11/10/2025 02:30:00;192022;19,0;
1705TV0390;37686Y023;11/10/2025 02:15:00;192003;16,0;
1705TV0390;37686Y023;11/10/2025 02:00:00;191987;18,0;
1705TV0390;37686Y023;11/10/2025 01:45:00;191969;18,0;
1705TV0390;37686Y023;11/10/2025 01:30:00;191951;17,0;
1705TV0390;37686Y023;11/10/2025 01:15:00;191934;15,0;
1705TV0390;37686Y023;11/10/2025 01:00:00;191919;18,0;
1705TV0390;37686Y023;11/10/2025 00:45:00;191901;19,0;
1705TV0390;37686Y023;11/10/2025 00:30:00;191882;17,0;
1705TV0390;37686Y023;11/10/2025 00:15:00;191865;17,0;
1705TV0390;37686Y023;11/10/2025 00:00:00;191848;15,0;
1705TV0390;37686Y023;10/10/2025 23:45:00;191833;13,0;
1705TV0390;37686Y023;10/10/2025 23:30:00;191820;13,0;
1705TV0390;37686Y023;10/10/2025 23:15:00;191807;14,0;
1705TV0390;37686Y023;10/10/2025 23:00:00;191793;14,0;
1705TV0390;37686Y023;10/10/2025 22:45:00;191779;16,0;
1705TV0390;37686Y023;10/10/2025 22:30:00;191763;12,0;
1705TV0390;37686Y023;10/10/2025 22:15:00;191751;13,0;
1705TV0390;37686Y023;10/10/2025 22:00:00;191738;19,0;
1705TV0390;37686Y023;10/10/2025 21:45:00;191719;18,0;
1705TV0390;37686Y023;10/10/2025 21:30:00;191701;18,0;
1705TV0390;37686Y023;10/10/2025 21:15:00;191683;20,0;
1705TV0390;37686Y023;10/10/2025 21:00:00;191663;23,0;
1705TV0390;37686Y023;10/10/2025 20:45:00;191640;18,0;
1705TV0390;37686Y023;10/10/2025 20:30:00;191622;16,0;
1705TV0390;37686Y023;10/10/2025 20:15:00;191606;13,0;
1705TV0390;37686Y023;10/10/2025 20:00:00;191593;11,0;
