1705TV0390;37686Y023;09/10/2025 05:00:00;189637;20,0;
1705TV0390;37686Y023;09/10/2025 04:45:00;189617;13,0;
1705TV0390;37686Y023;09/10/2025 04:30:00;189604;13,0;
1705TV0390;37686Y023;09/10/2025 04:15:00;189591;9,0;
1705TV0390;37686Y023;09/10/2025 04:00:00;189582;11,0;
1705TV0390;37686Y023;09/10/2025 03:45:00;189571;14,0;
1705TV0390;37686Y023;09/10/2025 03:30:00;189557;14,0;
1705TV0390;37686Y023;09/10/2025 03:15:00;189543;15,0;
1705TV0390;37686Y023;09/10/2025 03:00:00;189528;12,0;
1705TV0390;37686Y023;09/10/2025 02:45:00;189516;12,0;
1705TV0390;37686Y023;09/10/2025 02:30:00;189504;11,0;
1705TV0390;37686Y023;09/10/2025 02:15:00;189493;14,0;
1705TV0390;37686Y023;09/10/2025 02:00:00;189479;11,0;
1705TV0390;37686Y023;09/10/2025 01:45:00;189468;11,0;
1705TV0390;37686Y023;09/10/2025 01:30:00;189457;13,0;
1705TV0390;37686Y023;09/10/2025 01:15:00;189444;10,0;
1705TV0390;37686Y023;09/10/2025 01:00:00;189434;13,0;
1705TV0390;37686Y023;09/10/2025 00:45:00;189421;12,0;
1705TV0390;37686Y023;09/10/2025 00:30:00;189409;12,0;
1705TV0390;37686Y023;09/10/2025 00:15:00;189397;11,0;
1705TV0390;37686Y023;09/10/2025 00:00:00;189386;12,0;
1705TV0390;37686Y023;08/10/2025 23:45:00;189374;13,0;
1705TV0390;37686Y023;08/10/2025 23:30:00;189361;4,0;
1705TV0390;37686Y023;08/10/2025 23:15:00;189357;10,0;
1705TV0390;37686Y023;08/10/2025 23:00:00;189347;14,0;
1705TV0390;37686Y023;08/10/2025 22:45:00;189333;12,0;
1705TV0390;37686Y023;08/10/2025 22:30:00;189321;14,0;
1705TV0390;37686Y023;08/10/2025 22:15:00;189307;17,0;
1705TV0390;37686Y023;08/10/2025 22:00:00;189290;15,0;
1705TV0390;37686Y023;08/10/2025 21:45:00;189275;8,0;
1705TV0390;37686Y023;08/10/2025 21:30:00;189267;14,0;
1705TV0390;37686Y023;08/10/2025 21:15:00;189253;21,0;
1705TV0390;37686Y023;08/10/2025 21:00:00;189232;17,0;
1705TV0390;37686Y023;08/10/2025 20:45:00;189215;16,0;
1705TV0390;37686Y023;08/10/2025 20:30:00;189199;19,0;
1705TV0390;37686Y023;08/10/2025 20:15:00;189180;15,0;
1705TV0390;37686Y023;08/10/2025 20:00:00;189165;22,0;
