1705TV0390;37686Y023;17/10/2025 05:00:00;197841;6,0;
1705TV0390;37686Y023;17/10/2025 04:45:00;197835;11,0;
1705TV0390;37686Y023;17/10/2025 04:30:00;197824;10,0;
1705TV0390;37686Y023;17/10/2025 04:15:00;197814;7,0;
1705TV0390;37686Y023;17/10/2025 04:00:00;197807;14,0;
1705TV0390;37686Y023;17/10/2025 03:45:00;197793;7,0;
1705TV0390;37686Y023;17/10/2025 03:30:00;197786;11,0;
1705TV0390;37686Y023;17/10/2025 03:15:00;197775;14,0;
1705TV0390;37686Y023;17/10/2025 03:00:00;197761;17,0;
1705TV0390;37686Y023;17/10/2025 02:45:00;197744;14,0;
1705TV0390;37686Y023;17/10/2025 02:30:00;197730;15,0;
1705TV0390;37686Y023;17/10/2025 02:15:00;197715;14,0;
1705TV0390;37686Y023;17/10/2025 02:00:00;197701;19,0;
1705TV0390;37686Y023;17/10/2025 01:45:00;197682;21,0;
1705TV0390;37686Y023;17/10/2025 01:30:00;197661;18,0;
1705TV0390;37686Y023;17/10/2025 01:15:00;197643;19,0;
1705TV0390;37686Y023;17/10/2025 01:00:00;197624;18,0;
1705TV0390;37686Y023;17/10/2025 00:45:00;197606;21,0;
1705TV0390;37686Y023;17/10/2025 00:30:00;197585;18,0;
1705TV0390;37686Y023;17/10/2025 00:15:00;197567;19,0;
1705TV0390;37686Y023;17/10/2025 00:00:00;197548;13,0;
1705TV0390;37686Y023;16/10/2025 23:45:00;197535;12,0;
1705TV0390;37686Y023;16/10/2025 23:30:00;197523;10,0;
1705TV0390;37686Y023;16/10/2025 23:15:00;197513;16,0;
1705TV0390;37686Y023;16/10/2025 23:00:00;197497;10,0;
1705TV0390;37686Y023;16/10/2025 22:45:00;197487;7,0;
1705TV0390;37686Y023;16/10/2025 22:30:00;197480;11,0;
1705TV0390;37686Y023;16/10/2025 22:15:00;197469;10,0;
1705TV0390;37686Y023;16/10/2025 22:00:00;197459;17,0;
1705TV0390;37686Y023;16/10/2025 21:45:00;197442;13,0;
1705TV0390;37686Y023;16/10/2025 21:30:00;197429;16,0;
1705TV0390;37686Y023;16/10/2025 21:15:00;197413;12,0;
1705TV0390;37686Y023;16/10/2025 21:00:00;197401;18,0;
1705TV0390;37686Y023;16/10/2025 20:45:00;197383;12,0;
1705TV0390;37686Y023;16/10/2025 20:30:00;197371;18,0;
1705TV0390;37686Y023;16/10/2025 20:15:00;197353;15,0;
1705TV0390;37686Y023;16/10/2025 20:00:00;197338;15,0;
1705TV0390;37686Y023;16/10/2025 19:45:00;197323;14,0;
1705TV0390;37686Y023;16/10/2025 19:30:00;197309;11,0;
1705TV0390;37686Y023;16/10/2025 19:15:00;197298;12,0;
1705TV0390;37686Y023;16/10/2025 19:00:00;197286;7,0;
1705TV0390;37686Y023;16/10/2025 18:45:00;197279;12,0;
1705TV0390;37686Y023;16/10/2025 18:30:00;197267;13,0;
1705TV0390;37686Y023;16/10/2025 18:15:00;197254;4,0;
1705TV0390;37686Y023;16/10/2025 18:00:00;197250;6,0;
1705TV0390;37686Y023;16/10/2025 17:45:00;197244;12,0;
1705TV0390;37686Y023;16/10/2025 17:30:00;197232;12,0;
1705TV0390;37686Y023;16/10/2025 17:15:00;197220;8,0;
1705TV0390;37686Y023;16/10/2025 17:00:00;197212;8,0;
1705TV0390;37686Y023;16/10/2025 16:45:00;197204;8,0;
1705TV0390;37686Y023;16/10/2025 16:30:00;197196;9,0;
1705TV0390;37686Y023;16/10/2025 16:15:00;197187;7,0;
1705TV0390;37686Y023;16/10/2025 16:00:00;197180;10,0;
1705TV0390;37686Y023;16/10/2025 15:45:00;197170;11,0;
1705TV0390;37686Y023;16/10/2025 15:30:00;197159;8,0;
1705TV0390;37686Y023;16/10/2025 15:15:00;197151;12,0;
