1705TV0390;37686Y023;13/10/2025 05:00:00;193015;13,0;
1705TV0390;37686Y023;13/10/2025 04:45:00;193002;11,0;
1705TV0390;37686Y023;13/10/2025 04:30:00;192991;10,0;
1705TV0390;37686Y023;13/10/2025 04:15:00;192981;10,0;
1705TV0390;37686Y023;13/10/2025 04:00:00;192971;10,0;
1705TV0390;37686Y023;13/10/2025 03:45:00;192961;11,0;
1705TV0390;37686Y023;13/10/2025 03:30:00;192950;10,0;
1705TV0390;37686Y023;13/10/2025 03:15:00;192940;8,0;
1705TV0390;37686Y023;13/10/2025 03:00:00;192932;7,0;
1705TV0390;37686Y023;13/10/2025 02:45:00;192925;7,0;
1705TV0390;37686Y023;13/10/2025 02:30:00;192918;9,0;
1705TV0390;37686Y023;13/10/2025 02:15:00;192909;8,0;
1705TV0390;37686Y023;13/10/2025 02:00:00;192901;7,0;
1705TV0390;37686Y023;13/10/2025 01:45:00;192894;7,0;
1705TV0390;37686Y023;13/10/2025 01:30:00;192887;5,0;
1705TV0390;37686Y023;13/10/2025 01:15:00;192882;4,0;
1705TV0390;37686Y023;13/10/2025 01:00:00;192878;4,0;
1705TV0390;37686Y023;13/10/2025 00:45:00;192874;7,0;
1705TV0390;37686Y023;13/10/2025 00:30:00;192867;5,0;
1705TV0390;37686Y023;13/10/2025 00:15:00;192862;7,0;
1705TV0390;37686Y023;13/10/2025 00:00:00;192855;8,0;
1705TV0390;37686Y023;12/10/2025 23:45:00;192847;5,0;
1705TV0390;37686Y023;12/10/2025 23:30:00;192842;6,0;
1705TV0390;37686Y023;12/10/2025 23:15:00;192836;3,0;
1705TV0390;37686Y023;12/10/2025 23:00:00;192833;2,0;
1705TV0390;37686Y023;12/10/2025 22:45:00;192831;1,0;
1705TV0390;37686Y023;12/10/2025 22:30:00;192830;2,0;
1705TV0390;37686Y023;12/10/2025 22:15:00;192828;3,0;
1705TV0390;37686Y023;12/10/2025 22:00:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 21:45:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 21:30:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 21:15:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 21:00:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 20:45:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 20:30:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 20:15:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 20:00:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 19:45:00;192825;0,0;
1705TV0390;37686Y023;12/10/2025 19:30:00;192825;1,0;
1705TV0390;37686Y023;12/10/2025 19:15:00;192824;0,0;
